            Frequency,              V(L1:2)
23087.18087,0.18364959
23087.43087,0.183645504
23087.68088,0.183641417
23087.93088,0.183637331
23088.18088,0.183633245
23088.43088,0.183629159
23088.68089,0.183625073
23088.93089,0.183620987
23089.18089,0.183616901
23089.43089,0.183612816
23089.6809,0.18360873
23089.9309,0.183604645
23090.1809,0.18360056
23090.4309,0.183596475
23090.68091,0.18359239
23090.93091,0.183588305
23091.18091,0.183584221
23091.43091,0.183580136
23091.68092,0.183576052
23091.93092,0.183571968
23092.18092,0.183567884
23092.43092,0.1835638
23092.68093,0.183559716
23092.93093,0.183555632
23093.18093,0.183551549
23093.43093,0.183547465
23093.68094,0.183543382
23093.93094,0.183539299
23094.18094,0.183535216
23094.43094,0.183531133
23094.68095,0.183527051
23094.93095,0.183522968
23095.18095,0.183518886
23095.43095,0.183514803
23095.68096,0.183510721
23095.93096,0.183506639
23096.18096,0.183502557
23096.43096,0.183498475
23096.68097,0.183494394
23096.93097,0.183490312
23097.18097,0.183486231
23097.43097,0.18348215
23097.68098,0.183478069
23097.93098,0.183473988
23098.18098,0.183469907
23098.43098,0.183465826
23098.68099,0.183461746
23098.93099,0.183457665
23099.18099,0.183453585
23099.43099,0.183449505
23099.681,0.183445425
23099.931,0.183441345
23100.181,0.183437265
23100.431,0.183433185
23100.68101,0.183429106
23100.93101,0.183425027
23101.18101,0.183420947
23101.43101,0.183416868
23101.68102,0.183412789
23101.93102,0.183408711
23102.18102,0.183404632
23102.43102,0.183400553
23102.68103,0.183396475
23102.93103,0.183392397
23103.18103,0.183388319
23103.43103,0.183384241
23103.68104,0.183380163
23103.93104,0.183376085
23104.18104,0.183372007
23104.43104,0.18336793
23104.68105,0.183363853
23104.93105,0.183359775
23105.18105,0.183355698
23105.43105,0.183351621
23105.68106,0.183347545
23105.93106,0.183343468
23106.18106,0.183339391
23106.43106,0.183335315
23106.68107,0.183331239
23106.93107,0.183327163
23107.18107,0.183323087
23107.43107,0.183319011
23107.68108,0.183314935
23107.93108,0.18331086
23108.18108,0.183306784
23108.43108,0.183302709
23108.68109,0.183298634
23108.93109,0.183294559
23109.18109,0.183290484
23109.43109,0.183286409
23109.6811,0.183282334
23109.9311,0.18327826
23110.1811,0.183274185
23110.4311,0.183270111
23110.68111,0.183266037
23110.93111,0.183261963
23111.18111,0.183257889
23111.43111,0.183253816
23111.68112,0.183249742
23111.93112,0.183245669
23112.18112,0.183241595
23112.43112,0.183237522
23112.68113,0.183233449
23112.93113,0.183229376
23113.18113,0.183225303
23113.43113,0.183221231
23113.68114,0.183217158
23113.93114,0.183213086
23114.18114,0.183209014
23114.43114,0.183204942
23114.68115,0.18320087
23114.93115,0.183196798
23115.18115,0.183192726
23115.43115,0.183188655
23115.68116,0.183184583
23115.93116,0.183180512
23116.18116,0.183176441
23116.43116,0.18317237
23116.68117,0.183168299
23116.93117,0.183164228
23117.18117,0.183160157
23117.43117,0.183156087
23117.68118,0.183152017
23117.93118,0.183147946
23118.18118,0.183143876
23118.43118,0.183139806
23118.68119,0.183135737
23118.93119,0.183131667
23119.18119,0.183127597
23119.43119,0.183123528
23119.6812,0.183119459
23119.9312,0.18311539
23120.1812,0.183111321
23120.4312,0.183107252
23120.68121,0.183103183
23120.93121,0.183099114
23121.18121,0.183095046
23121.43121,0.183090977
23121.68122,0.183086909
23121.93122,0.183082841
23122.18122,0.183078773
23122.43122,0.183074705
23122.68123,0.183070638
23122.93123,0.18306657
23123.18123,0.183062503
23123.43123,0.183058436
23123.68124,0.183054368
23123.93124,0.183050301
23124.18124,0.183046235
23124.43124,0.183042168
23124.68125,0.183038101
23124.93125,0.183034035
23125.18125,0.183029969
23125.43125,0.183025902
23125.68126,0.183021836
23125.93126,0.18301777
23126.18126,0.183013705
23126.43126,0.183009639
23126.68127,0.183005573
23126.93127,0.183001508
23127.18127,0.182997443
23127.43127,0.182993378
23127.68128,0.182989313
23127.93128,0.182985248
23128.18128,0.182981183
23128.43128,0.182977118
23128.68129,0.182973054
23128.93129,0.18296899
23129.18129,0.182964925
23129.43129,0.182960861
23129.6813,0.182956798
23129.9313,0.182952734
23130.1813,0.18294867
23130.4313,0.182944607
23130.68131,0.182940543
23130.93131,0.18293648
23131.18131,0.182932417
23131.43131,0.182928354
23131.68132,0.182924291
23131.93132,0.182920228
23132.18132,0.182916166
23132.43132,0.182912103
23132.68133,0.182908041
23132.93133,0.182903979
23133.18133,0.182899917
23133.43133,0.182895855
23133.68134,0.182891793
23133.93134,0.182887731
23134.18134,0.18288367
23134.43134,0.182879609
23134.68135,0.182875547
23134.93135,0.182871486
23135.18135,0.182867425
23135.43135,0.182863364
23135.68136,0.182859304
23135.93136,0.182855243
23136.18136,0.182851183
23136.43136,0.182847122
23136.68137,0.182843062
23136.93137,0.182839002
23137.18137,0.182834942
23137.43137,0.182830882
23137.68138,0.182826823
23137.93138,0.182822763
23138.18138,0.182818704
23138.43138,0.182814645
23138.68139,0.182810586
23138.93139,0.182806527
23139.18139,0.182802468
23139.43139,0.182798409
23139.6814,0.18279435
23139.9314,0.182790292
23140.1814,0.182786234
23140.4314,0.182782176
23140.68141,0.182778118
23140.93141,0.18277406
23141.18141,0.182770002
23141.43141,0.182765944
23141.68142,0.182761887
23141.93142,0.182757829
23142.18142,0.182753772
23142.43142,0.182749715
23142.68143,0.182745658
23142.93143,0.182741601
23143.18143,0.182737545
23143.43143,0.182733488
23143.68144,0.182729432
23143.93144,0.182725375
23144.18144,0.182721319
23144.43144,0.182717263
23144.68145,0.182713207
23144.93145,0.182709151
23145.18145,0.182705096
23145.43145,0.18270104
23145.68146,0.182696985
23145.93146,0.18269293
23146.18146,0.182688875
23146.43146,0.18268482
23146.68147,0.182680765
23146.93147,0.18267671
23147.18147,0.182672656
23147.43147,0.182668601
23147.68148,0.182664547
23147.93148,0.182660493
23148.18148,0.182656439
23148.43148,0.182652385
23148.68149,0.182648331
23148.93149,0.182644277
23149.18149,0.182640224
23149.43149,0.18263617
23149.6815,0.182632117
23149.9315,0.182628064
23150.1815,0.182624011
23150.4315,0.182619958
23150.68151,0.182615906
23150.93151,0.182611853
23151.18151,0.182607801
23151.43151,0.182603748
23151.68152,0.182599696
23151.93152,0.182595644
23152.18152,0.182591592
23152.43152,0.18258754
23152.68153,0.182583489
23152.93153,0.182579437
23153.18153,0.182575386
23153.43153,0.182571335
23153.68154,0.182567284
23153.93154,0.182563233
23154.18154,0.182559182
23154.43154,0.182555131
23154.68155,0.182551081
23154.93155,0.18254703
23155.18155,0.18254298
23155.43155,0.18253893
23155.68156,0.18253488
23155.93156,0.18253083
23156.18156,0.18252678
23156.43156,0.18252273
23156.68157,0.182518681
23156.93157,0.182514632
23157.18157,0.182510582
23157.43157,0.182506533
23157.68158,0.182502484
23157.93158,0.182498435
23158.18158,0.182494387
23158.43158,0.182490338
23158.68159,0.18248629
23158.93159,0.182482241
23159.18159,0.182478193
23159.43159,0.182474145
23159.6816,0.182470097
23159.9316,0.18246605
23160.1816,0.182462002
23160.4316,0.182457954
23160.68161,0.182453907
23160.93161,0.18244986
23161.18161,0.182445813
23161.43161,0.182441766
23161.68162,0.182437719
23161.93162,0.182433672
23162.18162,0.182429626
23162.43162,0.182425579
23162.68163,0.182421533
23162.93163,0.182417487
23163.18163,0.182413441
23163.43163,0.182409395
23163.68164,0.182405349
23163.93164,0.182401303
23164.18164,0.182397258
23164.43164,0.182393212
23164.68165,0.182389167
23164.93165,0.182385122
23165.18165,0.182381077
23165.43165,0.182377032
23165.68166,0.182372988
23165.93166,0.182368943
23166.18166,0.182364899
23166.43166,0.182360854
23166.68167,0.18235681
23166.93167,0.182352766
23167.18167,0.182348722
23167.43167,0.182344678
23167.68168,0.182340635
23167.93168,0.182336591
23168.18168,0.182332548
23168.43168,0.182328505
23168.68169,0.182324461
23168.93169,0.182320418
23169.18169,0.182316376
23169.43169,0.182312333
23169.6817,0.18230829
23169.9317,0.182304248
23170.1817,0.182300206
23170.4317,0.182296163
23170.68171,0.182292121
23170.93171,0.182288079
23171.18171,0.182284038
23171.43171,0.182279996
23171.68172,0.182275955
23171.93172,0.182271913
23172.18172,0.182267872
23172.43172,0.182263831
23172.68173,0.18225979
23172.93173,0.182255749
23173.18173,0.182251708
23173.43173,0.182247668
23173.68174,0.182243627
23173.93174,0.182239587
23174.18174,0.182235547
23174.43174,0.182231507
23174.68175,0.182227467
23174.93175,0.182223427
23175.18175,0.182219387
23175.43175,0.182215348
23175.68176,0.182211308
23175.93176,0.182207269
23176.18176,0.18220323
23176.43176,0.182199191
23176.68177,0.182195152
23176.93177,0.182191113
23177.18177,0.182187075
23177.43177,0.182183036
23177.68178,0.182178998
23177.93178,0.18217496
23178.18178,0.182170922
23178.43178,0.182166884
23178.68179,0.182162846
23178.93179,0.182158808
23179.18179,0.182154771
23179.43179,0.182150733
23179.6818,0.182146696
23179.9318,0.182142659
23180.1818,0.182138622
23180.4318,0.182134585
23180.68181,0.182130548
23180.93181,0.182126512
23181.18181,0.182122475
23181.43181,0.182118439
23181.68182,0.182114403
23181.93182,0.182110367
23182.18182,0.182106331
23182.43182,0.182102295
23182.68183,0.182098259
23182.93183,0.182094224
23183.18183,0.182090188
23183.43183,0.182086153
23183.68184,0.182082118
23183.93184,0.182078083
23184.18184,0.182074048
23184.43184,0.182070013
23184.68185,0.182065979
23184.93185,0.182061944
23185.18185,0.18205791
23185.43185,0.182053876
23185.68186,0.182049841
23185.93186,0.182045807
23186.18186,0.182041774
23186.43186,0.18203774
23186.68187,0.182033706
23186.93187,0.182029673
23187.18187,0.18202564
23187.43187,0.182021607
23187.68188,0.182017574
23187.93188,0.182013541
23188.18188,0.182009508
23188.43188,0.182005475
23188.68189,0.182001443
23188.93189,0.18199741
23189.18189,0.181993378
23189.43189,0.181989346
23189.6819,0.181985314
23189.9319,0.181981282
23190.1819,0.181977251
23190.4319,0.181973219
23190.68191,0.181969188
23190.93191,0.181965156
23191.18191,0.181961125
23191.43191,0.181957094
23191.68192,0.181953063
23191.93192,0.181949032
23192.18192,0.181945002
23192.43192,0.181940971
23192.68193,0.181936941
23192.93193,0.181932911
23193.18193,0.18192888
23193.43193,0.18192485
23193.68194,0.181920821
23193.93194,0.181916791
23194.18194,0.181912761
23194.43194,0.181908732
23194.68195,0.181904703
23194.93195,0.181900673
23195.18195,0.181896644
23195.43195,0.181892615
23195.68196,0.181888587
23195.93196,0.181884558
23196.18196,0.181880529
23196.43196,0.181876501
23196.68197,0.181872473
23196.93197,0.181868445
23197.18197,0.181864417
23197.43197,0.181860389
23197.68198,0.181856361
23197.93198,0.181852333
23198.18198,0.181848306
23198.43198,0.181844279
23198.68199,0.181840251
23198.93199,0.181836224
23199.18199,0.181832197
23199.43199,0.181828171
23199.682,0.181824144
23199.932,0.181820117
23200.182,0.181816091
23200.432,0.181812065
23200.68201,0.181808039
23200.93201,0.181804013
23201.18201,0.181799987
23201.43201,0.181795961
23201.68202,0.181791935
23201.93202,0.18178791
23202.18202,0.181783885
23202.43202,0.181779859
23202.68203,0.181775834
23202.93203,0.181771809
23203.18203,0.181767784
23203.43203,0.18176376
23203.68204,0.181759735
23203.93204,0.181755711
23204.18204,0.181751687
23204.43204,0.181747662
23204.68205,0.181743638
23204.93205,0.181739614
23205.18205,0.181735591
23205.43205,0.181731567
23205.68206,0.181727544
23205.93206,0.18172352
23206.18206,0.181719497
23206.43206,0.181715474
23206.68207,0.181711451
23206.93207,0.181707428
23207.18207,0.181703405
23207.43207,0.181699383
23207.68208,0.18169536
23207.93208,0.181691338
23208.18208,0.181687316
23208.43208,0.181683294
23208.68209,0.181679272
23208.93209,0.18167525
23209.18209,0.181671228
23209.43209,0.181667207
23209.6821,0.181663185
23209.9321,0.181659164
23210.1821,0.181655143
23210.4321,0.181651122
23210.68211,0.181647101
23210.93211,0.181643081
23211.18211,0.18163906
23211.43211,0.181635039
23211.68212,0.181631019
23211.93212,0.181626999
23212.18212,0.181622979
23212.43212,0.181618959
23212.68213,0.181614939
23212.93213,0.181610919
23213.18213,0.1816069
23213.43213,0.181602881
23213.68214,0.181598861
23213.93214,0.181594842
23214.18214,0.181590823
23214.43214,0.181586804
23214.68215,0.181582785
23214.93215,0.181578767
23215.18215,0.181574748
23215.43215,0.18157073
23215.68216,0.181566712
23215.93216,0.181562694
23216.18216,0.181558676
23216.43216,0.181554658
23216.68217,0.18155064
23216.93217,0.181546623
23217.18217,0.181542605
23217.43217,0.181538588
23217.68218,0.181534571
23217.93218,0.181530554
23218.18218,0.181526537
23218.43218,0.18152252
23218.68219,0.181518503
23218.93219,0.181514487
23219.18219,0.181510471
23219.43219,0.181506454
23219.6822,0.181502438
23219.9322,0.181498422
23220.1822,0.181494406
23220.4322,0.181490391
23220.68221,0.181486375
23220.93221,0.18148236
23221.18221,0.181478344
23221.43221,0.181474329
23221.68222,0.181470314
23221.93222,0.181466299
23222.18222,0.181462284
23222.43222,0.18145827
23222.68223,0.181454255
23222.93223,0.181450241
23223.18223,0.181446226
23223.43223,0.181442212
23223.68224,0.181438198
23223.93224,0.181434184
23224.18224,0.181430171
23224.43224,0.181426157
23224.68225,0.181422144
23224.93225,0.18141813
23225.18225,0.181414117
23225.43225,0.181410104
23225.68226,0.181406091
23225.93226,0.181402078
23226.18226,0.181398065
23226.43226,0.181394053
23226.68227,0.181390041
23226.93227,0.181386028
23227.18227,0.181382016
23227.43227,0.181378004
23227.68228,0.181373992
23227.93228,0.18136998
23228.18228,0.181365969
23228.43228,0.181361957
23228.68229,0.181357946
23228.93229,0.181353935
23229.18229,0.181349924
23229.43229,0.181345913
23229.6823,0.181341902
23229.9323,0.181337891
23230.1823,0.18133388
23230.4323,0.18132987
23230.68231,0.18132586
23230.93231,0.181321849
23231.18231,0.181317839
23231.43231,0.181313829
23231.68232,0.18130982
23231.93232,0.18130581
23232.18232,0.1813018
23232.43232,0.181297791
23232.68233,0.181293782
23232.93233,0.181289773
23233.18233,0.181285764
23233.43233,0.181281755
23233.68234,0.181277746
23233.93234,0.181273737
23234.18234,0.181269729
23234.43234,0.181265721
23234.68235,0.181261712
23234.93235,0.181257704
23235.18235,0.181253696
23235.43235,0.181249689
23235.68236,0.181245681
23235.93236,0.181241673
23236.18236,0.181237666
23236.43236,0.181233659
23236.68237,0.181229651
23236.93237,0.181225644
23237.18237,0.181221637
23237.43237,0.181217631
23237.68238,0.181213624
23237.93238,0.181209618
23238.18238,0.181205611
23238.43238,0.181201605
23238.68239,0.181197599
23238.93239,0.181193593
23239.18239,0.181189587
23239.43239,0.181185581
23239.6824,0.181181576
23239.9324,0.18117757
23240.1824,0.181173565
23240.4324,0.18116956
23240.68241,0.181165555
23240.93241,0.18116155
23241.18241,0.181157545
23241.43241,0.18115354
23241.68242,0.181149536
23241.93242,0.181145531
23242.18242,0.181141527
23242.43242,0.181137523
23242.68243,0.181133519
23242.93243,0.181129515
23243.18243,0.181125511
23243.43243,0.181121508
23243.68244,0.181117504
23243.93244,0.181113501
23244.18244,0.181109498
23244.43244,0.181105494
23244.68245,0.181101491
23244.93245,0.181097489
23245.18245,0.181093486
23245.43245,0.181089483
23245.68246,0.181085481
23245.93246,0.181081479
23246.18246,0.181077476
23246.43246,0.181073474
23246.68247,0.181069473
23246.93247,0.181065471
23247.18247,0.181061469
23247.43247,0.181057468
23247.68248,0.181053466
23247.93248,0.181049465
23248.18248,0.181045464
23248.43248,0.181041463
23248.68249,0.181037462
23248.93249,0.181033461
23249.18249,0.181029461
23249.43249,0.18102546
23249.6825,0.18102146
23249.9325,0.18101746
23250.1825,0.18101346
23250.4325,0.18100946
23250.68251,0.18100546
23250.93251,0.18100146
23251.18251,0.180997461
23251.43251,0.180993461
23251.68252,0.180989462
23251.93252,0.180985463
23252.18252,0.180981464
23252.43252,0.180977465
23252.68253,0.180973466
23252.93253,0.180969467
23253.18253,0.180965469
23253.43253,0.18096147
23253.68254,0.180957472
23253.93254,0.180953474
23254.18254,0.180949476
23254.43254,0.180945478
23254.68255,0.180941481
23254.93255,0.180937483
23255.18255,0.180933486
23255.43255,0.180929488
23255.68256,0.180925491
23255.93256,0.180921494
23256.18256,0.180917497
23256.43256,0.1809135
23256.68257,0.180909504
23256.93257,0.180905507
23257.18257,0.180901511
23257.43257,0.180897514
23257.68258,0.180893518
23257.93258,0.180889522
23258.18258,0.180885526
23258.43258,0.18088153
23258.68259,0.180877535
23258.93259,0.180873539
23259.18259,0.180869544
23259.43259,0.180865549
23259.6826,0.180861554
23259.9326,0.180857559
23260.1826,0.180853564
23260.4326,0.180849569
23260.68261,0.180845575
23260.93261,0.18084158
23261.18261,0.180837586
23261.43261,0.180833592
23261.68262,0.180829598
23261.93262,0.180825604
23262.18262,0.18082161
23262.43262,0.180817616
23262.68263,0.180813623
23262.93263,0.180809629
23263.18263,0.180805636
23263.43263,0.180801643
23263.68264,0.18079765
23263.93264,0.180793657
23264.18264,0.180789664
23264.43264,0.180785672
23264.68265,0.180781679
23264.93265,0.180777687
23265.18265,0.180773695
23265.43265,0.180769703
23265.68266,0.180765711
23265.93266,0.180761719
23266.18266,0.180757727
23266.43266,0.180753735
23266.68267,0.180749744
23266.93267,0.180745753
23267.18267,0.180741762
23267.43267,0.180737771
23267.68268,0.18073378
23267.93268,0.180729789
23268.18268,0.180725798
23268.43268,0.180721808
23268.68269,0.180717817
23268.93269,0.180713827
23269.18269,0.180709837
23269.43269,0.180705847
23269.6827,0.180701857
23269.9327,0.180697867
23270.1827,0.180693878
23270.4327,0.180689888
23270.68271,0.180685899
23270.93271,0.18068191
23271.18271,0.180677921
23271.43271,0.180673932
23271.68272,0.180669943
23271.93272,0.180665954
23272.18272,0.180661965
23272.43272,0.180657977
23272.68273,0.180653989
23272.93273,0.180650001
23273.18273,0.180646013
23273.43273,0.180642025
23273.68274,0.180638037
23273.93274,0.180634049
23274.18274,0.180630062
23274.43274,0.180626074
23274.68275,0.180622087
23274.93275,0.1806181
23275.18275,0.180614113
23275.43275,0.180610126
23275.68276,0.180606139
23275.93276,0.180602153
23276.18276,0.180598166
23276.43276,0.18059418
23276.68277,0.180590194
23276.93277,0.180586208
23277.18277,0.180582222
23277.43277,0.180578236
23277.68278,0.18057425
23277.93278,0.180570265
23278.18278,0.180566279
23278.43278,0.180562294
23278.68279,0.180558309
23278.93279,0.180554324
23279.18279,0.180550339
23279.43279,0.180546354
23279.6828,0.180542369
23279.9328,0.180538385
23280.1828,0.1805344
23280.4328,0.180530416
23280.68281,0.180526432
23280.93281,0.180522448
23281.18281,0.180518464
23281.43281,0.18051448
23281.68282,0.180510497
23281.93282,0.180506513
23282.18282,0.18050253
23282.43282,0.180498547
23282.68283,0.180494564
23282.93283,0.180490581
23283.18283,0.180486598
23283.43283,0.180482615
23283.68284,0.180478633
23283.93284,0.18047465
23284.18284,0.180470668
23284.43284,0.180466686
23284.68285,0.180462704
23284.93285,0.180458722
23285.18285,0.18045474
23285.43285,0.180450758
23285.68286,0.180446777
23285.93286,0.180442796
23286.18286,0.180438814
23286.43286,0.180434833
23286.68287,0.180430852
23286.93287,0.180426871
23287.18287,0.180422891
23287.43287,0.18041891
23287.68288,0.18041493
23287.93288,0.180410949
23288.18288,0.180406969
23288.43288,0.180402989
23288.68289,0.180399009
23288.93289,0.180395029
23289.18289,0.180391049
23289.43289,0.18038707
23289.6829,0.18038309
23289.9329,0.180379111
23290.1829,0.180375132
23290.4329,0.180371153
23290.68291,0.180367174
23290.93291,0.180363195
23291.18291,0.180359217
23291.43291,0.180355238
23291.68292,0.18035126
23291.93292,0.180347281
23292.18292,0.180343303
23292.43292,0.180339325
23292.68293,0.180335347
23292.93293,0.18033137
23293.18293,0.180327392
23293.43293,0.180323415
23293.68294,0.180319437
23293.93294,0.18031546
23294.18294,0.180311483
23294.43294,0.180307506
23294.68295,0.180303529
23294.93295,0.180299552
23295.18295,0.180295576
23295.43295,0.180291599
23295.68296,0.180287623
23295.93296,0.180283647
23296.18296,0.180279671
23296.43296,0.180275695
23296.68297,0.180271719
23296.93297,0.180267743
23297.18297,0.180263768
23297.43297,0.180259793
23297.68298,0.180255817
23297.93298,0.180251842
23298.18298,0.180247867
23298.43298,0.180243892
23298.68299,0.180239917
23298.93299,0.180235943
23299.18299,0.180231968
23299.43299,0.180227994
23299.683,0.18022402
23299.933,0.180220046
23300.183,0.180216072
23300.433,0.180212098
23300.68301,0.180208124
23300.93301,0.180204151
23301.18301,0.180200177
23301.43301,0.180196204
23301.68302,0.180192231
23301.93302,0.180188258
23302.18302,0.180184285
23302.43302,0.180180312
23302.68303,0.180176339
23302.93303,0.180172367
23303.18303,0.180168394
23303.43303,0.180164422
23303.68304,0.18016045
23303.93304,0.180156478
23304.18304,0.180152506
23304.43304,0.180148534
23304.68305,0.180144563
23304.93305,0.180140591
23305.18305,0.18013662
23305.43305,0.180132648
23305.68306,0.180128677
23305.93306,0.180124706
23306.18306,0.180120735
23306.43306,0.180116765
23306.68307,0.180112794
23306.93307,0.180108824
23307.18307,0.180104853
23307.43307,0.180100883
23307.68308,0.180096913
23307.93308,0.180092943
23308.18308,0.180088973
23308.43308,0.180085004
23308.68309,0.180081034
23308.93309,0.180077065
23309.18309,0.180073095
23309.43309,0.180069126
23309.6831,0.180065157
23309.9331,0.180061188
23310.1831,0.18005722
23310.4331,0.180053251
23310.68311,0.180049282
23310.93311,0.180045314
23311.18311,0.180041346
23311.43311,0.180037378
23311.68312,0.18003341
23311.93312,0.180029442
23312.18312,0.180025474
23312.43312,0.180021506
23312.68313,0.180017539
23312.93313,0.180013572
23313.18313,0.180009604
23313.43313,0.180005637
23313.68314,0.18000167
23313.93314,0.179997703
23314.18314,0.179993737
23314.43314,0.17998977
23314.68315,0.179985804
23314.93315,0.179981837
23315.18315,0.179977871
23315.43315,0.179973905
23315.68316,0.179969939
23315.93316,0.179965974
23316.18316,0.179962008
23316.43316,0.179958042
23316.68317,0.179954077
23316.93317,0.179950112
23317.18317,0.179946147
23317.43317,0.179942182
23317.68318,0.179938217
23317.93318,0.179934252
23318.18318,0.179930287
23318.43318,0.179926323
23318.68319,0.179922358
23318.93319,0.179918394
23319.18319,0.17991443
23319.43319,0.179910466
23319.6832,0.179906502
23319.9332,0.179902539
23320.1832,0.179898575
23320.4332,0.179894611
23320.68321,0.179890648
23320.93321,0.179886685
23321.18321,0.179882722
23321.43321,0.179878759
23321.68322,0.179874796
23321.93322,0.179870833
23322.18322,0.179866871
23322.43322,0.179862908
23322.68323,0.179858946
23322.93323,0.179854984
23323.18323,0.179851022
23323.43323,0.17984706
23323.68324,0.179843098
23323.93324,0.179839137
23324.18324,0.179835175
23324.43324,0.179831214
23324.68325,0.179827252
23324.93325,0.179823291
23325.18325,0.17981933
23325.43325,0.17981537
23325.68326,0.179811409
23325.93326,0.179807448
23326.18326,0.179803488
23326.43326,0.179799527
23326.68327,0.179795567
23326.93327,0.179791607
23327.18327,0.179787647
23327.43327,0.179783687
23327.68328,0.179779728
23327.93328,0.179775768
23328.18328,0.179771808
23328.43328,0.179767849
23328.68329,0.17976389
23328.93329,0.179759931
23329.18329,0.179755972
23329.43329,0.179752013
23329.6833,0.179748055
23329.9333,0.179744096
23330.1833,0.179740138
23330.4333,0.179736179
23330.68331,0.179732221
23330.93331,0.179728263
23331.18331,0.179724305
23331.43331,0.179720347
23331.68332,0.17971639
23331.93332,0.179712432
23332.18332,0.179708475
23332.43332,0.179704518
23332.68333,0.179700561
23332.93333,0.179696604
23333.18333,0.179692647
23333.43333,0.17968869
23333.68334,0.179684733
23333.93334,0.179680777
23334.18334,0.179676821
23334.43334,0.179672864
23334.68335,0.179668908
23334.93335,0.179664952
23335.18335,0.179660997
23335.43335,0.179657041
23335.68336,0.179653085
23335.93336,0.17964913
23336.18336,0.179645175
23336.43336,0.179641219
23336.68337,0.179637264
23336.93337,0.179633309
23337.18337,0.179629355
23337.43337,0.1796254
23337.68338,0.179621445
23337.93338,0.179617491
23338.18338,0.179613537
23338.43338,0.179609583
23338.68339,0.179605629
23338.93339,0.179601675
23339.18339,0.179597721
23339.43339,0.179593767
23339.6834,0.179589814
23339.9334,0.17958586
23340.1834,0.179581907
23340.4334,0.179577954
23340.68341,0.179574001
23340.93341,0.179570048
23341.18341,0.179566096
23341.43341,0.179562143
23341.68342,0.17955819
23341.93342,0.179554238
23342.18342,0.179550286
23342.43342,0.179546334
23342.68343,0.179542382
23342.93343,0.17953843
23343.18343,0.179534478
23343.43343,0.179530527
23343.68344,0.179526575
23343.93344,0.179522624
23344.18344,0.179518673
23344.43344,0.179514722
23344.68345,0.179510771
23344.93345,0.17950682
23345.18345,0.179502869
23345.43345,0.179498919
23345.68346,0.179494969
23345.93346,0.179491018
23346.18346,0.179487068
23346.43346,0.179483118
23346.68347,0.179479168
23346.93347,0.179475218
23347.18347,0.179471269
23347.43347,0.179467319
23347.68348,0.17946337
23347.93348,0.179459421
23348.18348,0.179455472
23348.43348,0.179451523
23348.68349,0.179447574
23348.93349,0.179443625
23349.18349,0.179439676
23349.43349,0.179435728
23349.6835,0.17943178
23349.9335,0.179427831
23350.1835,0.179423883
23350.4335,0.179419935
23350.68351,0.179415988
23350.93351,0.17941204
23351.18351,0.179408092
23351.43351,0.179404145
23351.68352,0.179400198
23351.93352,0.17939625
23352.18352,0.179392303
23352.43352,0.179388356
23352.68353,0.17938441
23352.93353,0.179380463
23353.18353,0.179376516
23353.43353,0.17937257
23353.68354,0.179368624
23353.93354,0.179364678
23354.18354,0.179360732
23354.43354,0.179356786
23354.68355,0.17935284
23354.93355,0.179348894
23355.18355,0.179344949
23355.43355,0.179341003
23355.68356,0.179337058
23355.93356,0.179333113
23356.18356,0.179329168
23356.43356,0.179325223
23356.68357,0.179321278
23356.93357,0.179317334
23357.18357,0.179313389
23357.43357,0.179309445
23357.68358,0.179305501
23357.93358,0.179301557
23358.18358,0.179297613
23358.43358,0.179293669
23358.68359,0.179289725
23358.93359,0.179285782
23359.18359,0.179281838
23359.43359,0.179277895
23359.6836,0.179273952
23359.9336,0.179270009
23360.1836,0.179266066
23360.4336,0.179262123
23360.68361,0.17925818
23360.93361,0.179254238
23361.18361,0.179250295
23361.43361,0.179246353
23361.68362,0.179242411
23361.93362,0.179238469
23362.18362,0.179234527
23362.43362,0.179230585
23362.68363,0.179226644
23362.93363,0.179222702
23363.18363,0.179218761
23363.43363,0.179214819
23363.68364,0.179210878
23363.93364,0.179206937
23364.18364,0.179202996
23364.43364,0.179199056
23364.68365,0.179195115
23364.93365,0.179191175
23365.18365,0.179187234
23365.43365,0.179183294
23365.68366,0.179179354
23365.93366,0.179175414
23366.18366,0.179171474
23366.43366,0.179167534
23366.68367,0.179163595
23366.93367,0.179159655
23367.18367,0.179155716
23367.43367,0.179151777
23367.68368,0.179147838
23367.93368,0.179143899
23368.18368,0.17913996
23368.43368,0.179136021
23368.68369,0.179132083
23368.93369,0.179128144
23369.18369,0.179124206
23369.43369,0.179120268
23369.6837,0.17911633
23369.9337,0.179112392
23370.1837,0.179108454
23370.4337,0.179104516
23370.68371,0.179100579
23370.93371,0.179096641
23371.18371,0.179092704
23371.43371,0.179088767
23371.68372,0.17908483
23371.93372,0.179080893
23372.18372,0.179076956
23372.43372,0.17907302
23372.68373,0.179069083
23372.93373,0.179065147
23373.18373,0.179061211
23373.43373,0.179057274
23373.68374,0.179053338
23373.93374,0.179049403
23374.18374,0.179045467
23374.43374,0.179041531
23374.68375,0.179037596
23374.93375,0.17903366
23375.18375,0.179029725
23375.43375,0.17902579
23375.68376,0.179021855
23375.93376,0.17901792
23376.18376,0.179013986
23376.43376,0.179010051
23376.68377,0.179006117
23376.93377,0.179002182
23377.18377,0.178998248
23377.43377,0.178994314
23377.68378,0.17899038
23377.93378,0.178986446
23378.18378,0.178982513
23378.43378,0.178978579
